br_id;brand;art;orgnl;orgnl_id;name;cross;quant;price
01-00026061;MSG Rebuilding;OP103R;OPEL;"0900017 ; 0900020 ; 0900022 ; 5900209 ; 5900247 ; 5900261 ; 5900310 ; 5900312 ; 13152254 ; 13159986 ; 13272667 ; 24424834 ; 24424836 ; 26089053 ; 26089055 ; 5900211 ; 5900256 ; 5900258 ; 5900314 ; 900015 ; 900017 ; 93184602 ; 93184686 ; 93184694 ; 5900230 ; 93169320 ; 5900318 ; 13152252 ; 13272665 ; 900020 ; 900022 ; 26082855 ; 0900028 ; 0900015 ; 0900018 ; 93322041 ; 5901309 ; 26107804 ; 13272671 ; 5900308 ; 93192434";"Рулевая рейка без ГУР восстановленная OPEL COMBO 01-08;OPEL CORSA C 00-08;OPEL MERIVA 03-10";"06.62.1270 ; 14239 ; OP4041 ; 06.62.1272 ; 51783 ; 851024423 ; SGA283L ; DSR1641L ; OP4040/N ; JRM7538 ; JRM210 ; 1GS4940 ; JRM543 ; 69.4040 ; JRM7541 ; BSG65-360-001 ; 52379 ; JRM538 ; JRM540 ; JRM419";1;5 418,00
01-00026098;MSG Rebuilding;RE104R;"MERCEDES-BENZ ; RENAULT";"8200088495 ; 8200324632 ; 8200369084 ; 8200463517 ; 7711368394 ; 7711497389 ; 4900174019R ; 490019110R ; 8200409281 ; 8200558045 ; 8200666756 ; 7955501009LH ; 490017419R ; 8200892104 ; A0005184LH ; 7711368390 ; A4154600000";Рулевая рейка без ГУР восстановленная RENAULT SCENIC II (JM0/1_) 04-, KANGOO (KW0/1_) 08-,MEGANE II;"06.70.1405 ; 14-0693 ; 14321 ; 29102 ; 714.520.693 ; 7174019 ; 8001934 ; DSR1647L ; JRM487 ; SR22112 ; 8002153 ; JRM453 ; 52420 ; RE4055 ; JRM494 ; 5962.000.080 ; 52515 ; SR16240 ; 691647 ; 5962.000.097 ; 7374030";1;6 095,00
01-00026171;MSG Rebuilding;TY108R;TOYOTA;"45510-02050 ; 45510-02090 ; 45500-02060 ; 45510-12280 ; 4551012450 ; 45510-01185 ; 4551012310 ; 45510-12421";Рулевая рейка без ГУР восстановленная TOYOTA COROLLA (ZZE12_, NDE12_, ZDE12_) 01-07,COROLLA седан (_;"06.93.2500 ; SR23121 ; E40042RB ; 26092563 ; 1GS6703-2 ; 1GS6703-1 ; RU4551050T ; RU45512050T ; AS3863 ; AS3864 ; R1414 ; TY4003";1;5 824,00
01-00004980;MSG;OP104;"OPEL ; SUZUKI";"0900644 ; 0900647 ; 0900658 ; 0900659 ; 4700356 ; 4700659 ; 4706018 ; 4706019 ; 48510-83E50 ; 48510-83E50-000 ; 9195074 ; 900647 ; 9195075 ; 48510-80G50";"Рулевая рейка без ГУР новая  OPEL AGILA (A) (H00) 00-07; SUZUKI IGNIS II 03-, WAGON R+ (MM) 00-";"06.62.1200 ; 14-0698 ; 14337 ; 35-79003 ; 714.520.698 ; DSR1640L ; JRM506 ; SR22034 ; OP4039 ; 1GS6611";2;5 079,00
01-00004881;MSG;CY101;CHERY;"S11-340010 ; s113401010";Рулевая рейка без ГУР новая CHERY QQ 03-11;CY101;2;3 047,00
01-00022616;MSG;TY103;"CITROEN ; PEUGEOT ; TOYOTA";"4001.33 ; 4001.35 ; 4006.61 ; 45500-0H010 ; 400133 ; 400135 ; 45500-0H030 ; 45500-0H080 ; 45500-0H060";"Рулевая рейка без ГУР новая CITROEN C1 2005-;PEUGEOT 107 2005-";"06.93.1500 ; 14-0821 ; 14344 ; 714520821 ; DSR1777L ; SR23194 ; T669-13S ; 1GS6702";2;5 011,00
01-00004867;MSG;CI103;"CITROEN ; FIAT ; PEUGEOT";"4000A0 ; 4470979 ; 904470979 ; 9458157280 ; 97911300380 ; 400511 ; 94558157879 ; 9750005810 ; 9750012099 ; 945117830";Рулевая рейка без ГУР новая CITROEN C25 81-94, FIAT DUCATO 81-94, PEUGEOT J5 81-94;"02.26.4900 ; 14-0514 ; 14207 ; 29404 ; 714.520.514 ; FI4026 ; JRM184 ; 1GS2548 ; 0054114 ; 0054114B";1;2 370,00
01-00004885;MSG;DC101;"DACIA ; RENAULT";"6001547612 ; 8200720882 ; 8200802927 ; 8200849701 ; 8200902356";Рулевая рейка без ГУР новая DACIA LOGAN (LS_) 04-,LOGAN EXPRESS (FS_) 09-,LOGAN MCV (KS_) 07-,LOGAN;"14363 ; SR23130 ; RE4054/N ; 691020 ; 1GS5550 ; R1924 ; R1924B ; 14-0849 ; 30456 ; 4006205";10;3 081,00
01-00004886;MSG;DC102;DACIA;6001546468;Рулевая рейка без ГУР новая DACIA SOLENZA 03-;DC102;7;2 844,00
01-00004977;MSG;OP101;"DAEWOO ; OPEL";"0900260 ; 90304700 ; 90374776 ; 90375787 ; 96275011 ; 96304378 ; 1244200200 ; 0900203 ; 96298819 ; 96334358 ; 96324523 ; 90375785 ; 0900346 ; 26005807";Рулевая рейка без ГУР новая DAEWOO ESPERO 91-99, DAEWOO LANOS 99-, DAEWOO NEXIA 1995-;"00-35020-SX ; 02.62.1520 ; 14-0510 ; 69.0509 ; 851024300 ; DSR509L ; JRM170 ; QSR254 ; SR2509 ; OP4005 ; 30418040B";8;3 230,00
01-00004882;MSG;DA101;"DAEWOO ; OPEL";"90373660 ; 90304700 ; 90374776 ; 90375787 ; 90375961 ; 26026340 ; 96334358 ; 26026618 ; 26026617";Рулевая рейка без ГУР новая DAEWOO ESPERO 91-99, DAEWOO LANOS 99-, DAEWOO NEXIA 95-, OPEL ASTRA F 92;"02.62.1530 ; 851024301 ; JRM211 ; OP4036 ; 29751 ; 69.0509 ; 851024300 ; JRM170 ; 3041-8040 ; 691378 ; 69.1340";15;3 158,00
01-00004884;MSG;DA103;DAEWOO;"48500A78B02 ; 4853178B00000 ; 48500A78B02000 ; 48500A78B01000";Рулевая рейка без ГУР новая DAEWOO TICO (KLY3) 95-00;"69.1500 ; 1GS1802";4;2 573,00
01-00004892;MSG;FI102;"FIAT ; SEAT";"5963475 ; 5970711 ; 5986984 ; 97612575 ; 7629666 ; 7750394 ; 93500606 ; 5989258 ; 7074796 ; 7534669 ; 7570919 ; 5996437 ; 5998153 ; 7536741 ; 7570968 ; 7623893 ; 141182100A ; 141182100B ; 7548838 ; 7549969 ; 7582329 ; 50010081 ; 5960998 ; 7616261 ; 50007754 ; 5998145 ; 7789818 ; 7750258";Рулевая рейка без ГУР новая FIAT FIORINO 88-01, FIAT RITMO 78-89, FIAT UNO 88-95;"02.78.6000 ; 14210 ; FI4016 ; JRM109 ; V24-0056 ; 1GS2565 ; 35-75001 ; FI4072 ; 29055 ; 51716";2;1 693,00
01-00004919;MSG;FO106;"FORD ; MAZDA";"1024255 ; 1041275 ; 502263 ; 67708565 ; 96FB3K649AB ; 3708565";Рулевая рейка без ГУР новая FORD COURIER 95-02, FORD FIESTA 95-01, MAZDA 121 III 96-00;"02.28.1390 ; 14-0500 ; 14317 ; 29781 ; 714.520.500 ; FO4023 ; JRM204 ; V25-0258 ; 52065 ; 851016301 ; SR2632 ; R0731B";3;2 099,00
01-00004920;MSG;FO107;FORD;"5026748 ; 3945113 ; 6496277 ; 6577529 ; 6772864 ; 91AB-3A500-CE ; 91AB3K649AB ; 1016970 ; 7243572 ; 1027229";Рулевая рейка без ГУР новая FORD ESCORT 90-95, FORD ORION 90-93;"02.28.1310 ; 14229 ; 29748 ; 69.1506 ; FO4020 ; JRM112 ; V25-0254 ; M50011RB ; 1GS2620 ; 4005FO ; BSG30360002 ; 3041-8066 ; JRM7112 ; DSR506L";1;2 438,00
01-00004926;MSG;FO113;"FORD ; MAZDA";"1543718 ; 1543719 ; DF71-32-110A ; DF71-32-110B ; 851016428 ; 1753627 ; DF9532960 ; DF9532110A ; DF9532960A ; 1836240 ; 1877055 ; 1745237 ; 1836241 ; 8v51-3200-b299 ; 8v51-3200-cj";"Рулевая рейка без ГУР новая FORD FIESTA Van 09-,FIESTA VI 08-;MAZDA 2 (DE) 07-";"52529 ; 851027411 ; SGA779L ; JRM502 ; 1GS4301 ; RUDF71110BM ; RU17237F ; AS3910 ; AS3884 ; JRM503";11;6 366,00
01-00004921;MSG;FO108;FORD;"1579593 ; 6060780 ; 6196628 ; 71BB3K649G2C";Рулевая рейка без ГУР новая FORD TAUNUS (GBFK) 70-76, TAUNUS (GBTK) 70-76, TAUNUS (GBTS) 75-79;"69.9012 ; 85101623 ; DSR121L ; SR2121";2;2 438,00
01-00004918;MSG;FO105;FORD;"1044659 ; 5021910 ; 5028806 ; 6668573 ; 1641805 ; 6043196 ; 6044555 ; 81BB3503AA ; 86VB3548B";Рулевая рейка без ГУР новая FORD TRANSIT 85-91, FORD TRANSIT 92-00;"02.28.1550 ; 29740 ; BSG30-360-003 ; FO4016 ; JRM194 ; V25-0256 ; 3041-8088 ; 69.0585 ; SR2129 ; 14226";7;4 063,00
01-00004930;MSG;HO102;HONDA;"53040SH3671 ; 53040SH3A02 ; 53400-SK3-G01";Рулевая рейка без ГУР новая HONDA CIVIC 87-91;HO102;2;2 709,00
01-00004943;MSG;HY105;HYUNDAI;"56500-2H000 ; 565002H100";Рулевая рейка без ГУР новая HYUNDAI ELANTRA (CF) 06-08,ELANTRA (HD) 06-08,ELANTRA (XD) 06-08;"HY105 ; TS565002H000 ; R0922";1;4 480,00
01-00004940;MSG;HY102;HYUNDAI;"5650021010 ; 5650021110 ; 5650021111 ; 5650024100 ; 5650024110";Рулевая рейка без ГУР новая HYUNDAI PONY/EXCEL (X-2) 90-95;"HY102 ; R0915";2;2 709,00
01-00004950;MSG;IV102;IVECO;"93808812 ; 99463264 ; 8585384 ; 93801997";Рулевая рейка без ГУР новая IVECO DAILY I 76-96;"69.9005 ; S5130601";1;2 980,00
01-00004963;MSG;MA106;MAZDA;SA44-32-110A;Рулевая рейка без ГУР новая MAZDA E2000 84-94, MAZDA E2200 84-94;"MA106 ; TS0K71C32110 ; DSR057L";1;2 540,00
01-00004969;MSG;NI103;NISSAN;"48001-63C00 ; 48001-63C10 ; 48010-74R00 ; 48001-79R00 ; 48001-74R00";Рулевая рейка без ГУР новая NISSAN 100 NX (B13) 90-94, SUNNY III (N14) 90-95;"29593 ; 51906 ; 851014304 ; SR2930 ; 35-61017 ; DSR930L";4;2 602,00
01-00004970;MSG;NI104;NISSAN;"48001-9U100 ; 48001-BG10A ; 48001-EM30A ; 48001-EM30B ; 6900001464 ; 48001-EM30E ; 48100ED50A ; 48010EM30A ; 48010ED50A";Рулевая рейка без ГУР новая NISSAN NOTE (E11) 2006-2014 ,NISSA MICRA III (K12) 2008-2010;"06.60.1200 ; 54483 ; 1GS4805 ; 1GS4802";7;6 975,00
01-00004971;MSG;NI105;"NISSAN ; RENAULT";"48001JD900 ; 48001JD000 ; 48001JD90B ; 48010JG40A ; 48010JG40B ; 48010-JM00B ; 48010-JM00C ; 48001jg40a ; 48001JM00C ; 48001JM00a ; 48001JY40A ; 48001jg40b ; 490018888R ; 490013622R ; 490010424R ; 48001JM000 ; 48010JM00A ; 48001-JD00B";Рулевая рейка без ГУР новая NISSAN QASHQAI 2007-,X-TRAIL 2007-,RENAU KOLEOS 2008-;"52575 ; SGA1030L ; 1gs4807 ; 481.PS07 ; RU48JD900N ; 8198011 ; AS3917 ; 1GS4807C";10;6 433,00
01-00004968;MSG;NI102;NISSAN;"48001-60A01 ; 48001-60A60 ; 48001-67A00 ; 4800160A00 ; 48010-73A00 ; 4800173A00";Рулевая рейка без ГУР новая NISSAN SUNNY II TRAVELLER (B12) 86-91, SUNNY II COUPE (B12) 86-91;"14-0509 ; 29592 ; 51810 ; 714.520.509 ; 851014303 ; SR2541 ; DSR541L";4;2 370,00
01-00004979;MSG;OP103;OPEL;"0900017 ; 0900020 ; 0900022 ; 5900209 ; 5900247 ; 5900261 ; 5900310 ; 5900312 ; 13152254 ; 13159986 ; 13272667 ; 24424834 ; 24424836 ; 26089053 ; 26089055 ; 5900211 ; 5900256 ; 5900258 ; 5900314 ; 93184602 ; 93184686 ; 93184694 ; 5900230 ; 93169320 ; 900015 ; 900017 ; 5900318 ; 13152252 ; 13272665 ; 900020 ; 900022 ; 26082855 ; 0900028 ; 0900015 ; 0900018 ; 93322041 ; 5901309 ; 26107804 ; 13272671 ; 5900308 ; 93192434";"Рулевая рейка без ГУР новая OPEL COMBO 01-08;OPEL CORSA C 00-08;OPEL MERIVA 03-10";"06.62.1270 ; 14239 ; OP4041 ; 06.62.1272 ; 51783 ; 851024423 ; SGA283L ; DSR1641L ; OP4040/N ; JRM7538 ; JRM210 ; 1GS4940 ; JRM543 ; 69.4040 ; JRM7541 ; BSG65-360-001 ; 52379 ; JRM538 ; JRM540 ; JRM419";5;3 386,00
01-00004978;MSG;OP102;OPEL;"900279 ; 26030358 ; 26046883 ; 26063109 ; 900350 ; 900666 ; 900668 ; 93180436 ; 93180437 ; 5900330 ; 900664 ; 93180435 ; 26063115 ; 7837428";Рулевая рейка без ГУР новая OPEL Combo 1993-2001,OPEL Corsa B 1993-2002;"02.62.1260 ; 14-0513 ; 14238 ; 29753 ; 6160500013 ; 714.520.513 ; JRM172 ; OP4035 ; 69.1569 ; 714520513 ; 851024302 ; DSR569L ; QSR240 ; SR2569 ; R23331RB ; 1GS4911";5;2 235,00
01-00004987;MSG;PE101;PEUGEOT;"4000A5 ; 400025 ; 9431267021";Рулевая рейка без ГУР новая PEUGEOT 405 I (15B) 87-93, 405 I BREAK (15E) 87-92,405 II (4B) 92-99;"02.64.4770 ; 14-0530 ; 14244 ; 29307 ; JRM159 ; PE4023 ; V42-0153";1;3 318,00
01-00005007;MSG;RE102;RENAULT;"7701465315 ; 7701466375 ; 6000022407";Рулевая рейка без ГУР новая RENAULT 19 88-92, RENAULT 19 91-96;"02.70.0800 ; 14-0535 ; 14265 ; 29108 ; 4006015 ; 714.520.535 ; JRM175 ; RE4032 ; V46-0272 ; 30418032 ; 690552";3;2 438,00
